Txhash,Blockno,UnixTimestamp,DateTime (UTC),From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3014.02397903722/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,Noble Address,Dydx Address
0xcc424e690ce4384d702466a07fbb6918ff4498dbc414af5a412a8ca96d0f92a8,18714948,1701716435,2023-12-04 19:00:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.008734537284537468,26.3261048213906,2243.25,,,Receive Message,noble1z9tc2ln0cak4p4v3xld567gd4rrpxmdr6gdy8x,dydx1z9tc2ln0cak4p4v3xld567gd4rrpxmdrmjkgll
0xe4579e33dfa4872f8e12a7db7fbd75435551d66e10229213e89c429c71a629c1,18714977,1701716795,2023-12-04 19:06:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.008500815589774431,25.6216620289536,2243.25,,,Receive Message,noble1z9tc2ln0cak4p4v3xld567gd4rrpxmdr6gdy8x,dydx1z9tc2ln0cak4p4v3xld567gd4rrpxmdrmjkgll
0x809947d926f21a6e2ed127428d77a102595e6e0719888668cd44fa2063f568eb,18716573,1701736031,2023-12-05 00:27:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.006976001468712585,21.0258357044986,2293.88,,,Receive Message,noble1um6u30ua5cgyqdjznzcvfjpxes6u7u6gj3jlc5,dydx1um6u30ua5cgyqdjznzcvfjpxes6u7u6gntfnqd
0x585559eb26d0a70fe832f67085bf7cd674f06e5349d36b2c7d83c2bfcdd1119c,18716586,1701736187,2023-12-05 00:29:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.006551056827007248,19.7450423646353,2293.88,,,Receive Message,noble1um6u30ua5cgyqdjznzcvfjpxes6u7u6gj3jlc5,dydx1um6u30ua5cgyqdjznzcvfjpxes6u7u6gntfnqd
0xc9155c6720eb8816358c70623466f0a96d2975c496e0383ad754a187d87ae999,18716591,1701736247,2023-12-05 00:30:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.008785035849906864,26.4783087083209,2293.88,,,Receive Message,noble1um6u30ua5cgyqdjznzcvfjpxes6u7u6gj3jlc5,dydx1um6u30ua5cgyqdjznzcvfjpxes6u7u6gntfnqd
0x5b63534bf75685ed53bc75b7b5bf56c38244cf456ae46c2cb8c2643c53da5cbc,18716612,1701736499,2023-12-05 00:34:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.007137229435855407,21.5117806635585,2293.88,,,Receive Message,noble1um6u30ua5cgyqdjznzcvfjpxes6u7u6gj3jlc5,dydx1um6u30ua5cgyqdjznzcvfjpxes6u7u6gntfnqd
0x152423f6e5d88069832eac3dd6fbb51b91fd84f98227351226b514cc1e9bbb6d,18716615,1701736535,2023-12-05 00:35:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00694860560133658,20.9432639033008,2293.88,,,Receive Message,noble1um6u30ua5cgyqdjznzcvfjpxes6u7u6gj3jlc5,dydx1um6u30ua5cgyqdjznzcvfjpxes6u7u6gntfnqd
0xc2e042b3dddc2b530b8606670712ecd68063f61315d356941dd7a547dbe7fac5,18716923,1701740279,2023-12-05 01:37:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.008054789524190062,24.2773287720067,2293.88,,,Receive Message,noble1zqnudqmjrgh9m3ec9yztkrn4ttx7ys64p87kkx,dydx1zqnudqmjrgh9m3ec9yztkrn4ttx7ys64qa96wl
0x4f44826c678c1127174098dedf361e82097dba33930c9463bc7d57e306dc5f8b,18717955,1701752819,2023-12-05 05:06:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.0071739882257866,21.6225725378515,2293.88,,,Receive Message,noble1vv3wsfxcrvxpm34w5v5g2zljf3vhvxk7n7t0ns,dydx1vv3wsfxcrvxpm34w5v5g2zljf3vhvxk7jysrtf
0x30a3e520583ec7910158bdffff94c3797efd89e7a73bcd9ac0d823587162b221,18719272,1701768719,2023-12-05 09:31:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.007288882686569226,21.9688671977089,2293.88,,,Receive Message,noble1l7jdfh5ze7dzzyextvvk445dr9wy43qsdgnfns,dydx1l7jdfh5ze7dzzyextvvk445dr9wy43qsvjg9tf
0x267d5e9b8db01ee01b5ea43d88cf47763813d3f041c468874094b81bb8ffbca3,18720036,1701777983,2023-12-05 12:06:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.007410998288536612,22.3369265502531,2293.88,,,Receive Message,noble1egem600k0yg9sdjavlklhzyucvajtv6l0k464x,dydx1egem600k0yg9sdjavlklhzyucvajtv6lwvwkdl
0x563de5d7625295109464a052505c68bf2976fc6a4891f67db174d41f06fdf0a1,18720074,1701778475,2023-12-05 12:14:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.0078948290984877,23.7952042132427,2293.88,,,Receive Message,noble1egem600k0yg9sdjavlklhzyucvajtv6l0k464x,dydx1egem600k0yg9sdjavlklhzyucvajtv6lwvwkdl
0xc2c37c0af3fea44cb3726ac19a3077f4633f5ffa5ee0e4c85b7c958218f94517,18720536,1701784079,2023-12-05 13:47:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.013925906192717376,41.9730151946731,2293.88,,,Receive Message,noble10ycqtrszeuxmp7en8vssg3vaf80u7ha5yrg243,dydx10ycqtrszeuxmp7en8vssg3vaf80u7ha59enxdg
0xfa1e88db559b3315faecaf5e6fa7258c502ee4f0ae7230f511cb016994d3a30f,18721076,1701790583,2023-12-05 15:36:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.008887520664090816,26.7872003957585,2293.88,,,Receive Message,noble1l7jdfh5ze7dzzyextvvk445dr9wy43qsdgnfns,dydx1l7jdfh5ze7dzzyextvvk445dr9wy43qsvjg9tf
0x779067e865be6cba73f30d4f555360b54f7260f271d8407b3ae393daebdc195a,18721931,1701800939,2023-12-05 18:28:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.011122797883845496,33.5243795358948,2293.88,,,Receive Message,noble1z98eg2ztdp2glyla62629nrlvczg8s7f8gwe4g,dydx1z98eg2ztdp2glyla62629nrlvczg8s7fxj44d3
0x8a6a1f48653a734a877b384cd27a80aaa81a525e120026df99680de7e74bdc8c,18722221,1701804443,2023-12-05 19:27:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.01257961210332462,37.9152525264072,2293.88,,,Receive Message,noble15t9awn6jnxheckur5vc6dqv6pqlpph0hz8kvax,dydx15t9awn6jnxheckur5vc6dqv6pqlpph0hradq9l
0x648bdb59b0ce82f3d03934367ead332602ec80db5c34e2e4b9269ab21a6ea1f2,18723956,1701825383,2023-12-06 01:16:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.009000109398823698,27.1265455420129,2232.96,,,Receive Message,noble1pdm7frxafdr9cm38crw0lgkjr6e2lnzvhuvfq9,dydx1pdm7frxafdr9cm38crw0lgkjr6e2lnzvkxh9cu
0x57b7b5027c88cb2eb165d8e1d106f5d4711b1067f21fb3cb0fe61389705c65de,18724164,1701827903,2023-12-06 01:58:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.007622743221035217,22.9751308542436,2232.96,,,Receive Message,noble1mu26eqsel6ft7zf4ce596nwcmp5umegj7e8f5h,dydx1mu26eqsel6ft7zf4ce596nwcmp5umegjlru9vw
0x12695ac4d1959453223c54adca282f6fd3635c9b2a2dc6b212cf42c7ed8433cc,18724177,1701828059,2023-12-06 02:00:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.008654563335858782,26.0850614223747,2232.96,,,Receive Message,noble1mu26eqsel6ft7zf4ce596nwcmp5umegj7e8f5h,dydx1mu26eqsel6ft7zf4ce596nwcmp5umegjlru9vw
0xede3237f344fbc7e1dc47a8dea60178a6f9e88627788df06adc7cdf6296c6f28,18724307,1701829655,2023-12-06 02:27:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.008057657089631048,24.2859716830072,2232.96,,,Receive Message,noble19rltdxj4fvdpeq9wy66yt9cc6wjzvhfpqvps8c,dydx19rltdxj4fvdpeq9wy66yt9cc6wjzvhfppk6ulp
0xc3712f0c165968ab7894217234d77c370ee2906be2ca42d60a1dfc1829f7e0f1,18724352,1701830219,2023-12-06 02:36:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.009996001441299522,30.1281880385674,2232.96,,,Receive Message,noble1mr9xxdu2us6nphpat8u67ku9t8hk7mc2keau89,dydx1mr9xxdu2us6nphpat8u67ku9t8hk7mc2hrxslu
0x08ed52d47491dafb9e8d4b145bf0ad345ce3f7e10d0e1f7ddbbfaafe59b33d31,18724655,1701833879,2023-12-06 03:37:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00738654743845172,22.2632311017894,2232.96,,,Receive Message,noble1zqnudqmjrgh9m3ec9yztkrn4ttx7ys64p87kkx,dydx1zqnudqmjrgh9m3ec9yztkrn4ttx7ys64qa96wl
0xbc2ad4e27e1bbbf9ee6b86cc270e2c0a78b7ff75b655d0d23f533af664f2a064,18724778,1701835379,2023-12-06 04:02:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.007038756122474439,21.214979735733,2232.96,,,Receive Message,noble1zqnudqmjrgh9m3ec9yztkrn4ttx7ys64p87kkx,dydx1zqnudqmjrgh9m3ec9yztkrn4ttx7ys64qa96wl
0x15e6da55a280fcae94feb7f9f3cb70ea151a584b589deb8fd601ff58415ad36d,18725001,1701838091,2023-12-06 04:48:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.007047883522669062,21.2424899387859,2232.96,,,Receive Message,noble13jeyt8l0zdlvhtq0axvxcgp3a976704wmxul37,dydx13jeyt8l0zdlvhtq0axvxcgp3a976704w6u8nf8
0x640976326a21c8bf993f092fcefd7756abd2f49bd0347b465134ec4c7eb86603,18725058,1701838775,2023-12-06 04:59:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.006517221641937399,19.6430623054996,2232.96,,,Receive Message,noble13jeyt8l0zdlvhtq0axvxcgp3a976704wmxul37,dydx13jeyt8l0zdlvhtq0axvxcgp3a976704w6u8nf8
0x4ee86f43e313ffef9ce2e11a4047563c39ed37b8bb6b95a21223fa03237f20da,18725140,1701839783,2023-12-06 05:16:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.008041151625957342,24.2362238197096,2232.96,,,Receive Message,noble1w7gf0r8clp239etxez0adzqqgjc3j6vucaus0t,dydx1w7gf0r8clp239etxez0adzqqgjc3j6vue88uhj
0xb01c6e14f423791faf80586ea70943339eee0b9487fca4ff717b556e68657cf1,18725201,1701840527,2023-12-06 05:28:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.0084108138371873,25.3503945885006,2232.96,,,Receive Message,noble13jeyt8l0zdlvhtq0axvxcgp3a976704wmxul37,dydx13jeyt8l0zdlvhtq0axvxcgp3a976704w6u8nf8
0x7ed0278d66307177b8fe074407311e1859cbd9c369949f9e7063421b511d92b1,18725546,1701844691,2023-12-06 06:38:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.008333988257213502,25.1188404482561,2232.96,,,Receive Message,noble1hcrjmgmajysccrjd2yz56d99jh2f0c2svu7s62,dydx1hcrjmgmajysccrjd2yz56d99jh2f0c2sdx9uzn
0x4db20cfb04ff141a134c54bb7928ec5d3ce9dda529946c0b9908209f884cd103,18726459,1701855731,2023-12-06 09:42:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.006721122634938705,20.2576247877551,2232.96,,,Receive Message,noble14yzqd0mn0gsttacz45japvu604t6423s7tqze9,dydx14yzqd0mn0gsttacz45japvu604t6423sl3mwpu
0xba9492177700464a1c9d9f7699a399ff306a9161c89d9b2550e27a6c016db11a,18726493,1701856139,2023-12-06 09:48:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00700880337246511,21.1247014289668,2232.96,,,Receive Message,noble1z9tc2ln0cak4p4v3xld567gd4rrpxmdr6gdy8x,dydx1z9tc2ln0cak4p4v3xld567gd4rrpxmdrmjkgll
0x35a90e7204a54c1e1b88977bc9d05c6142f03dd86b57f5725610863caee9358d,18728232,1701877211,2023-12-06 15:40:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.011387389147976556,34.3218639506296,2232.96,,,Receive Message,noble1297usrwucf93v0ulc4q6z7xafm03r3ml4sqwte,dydx1297usrwucf93v0ulc4q6z7xafm03r3ml52mznq
0x3c542995e12c0de8118a63d498be157c6dd129cfef91bc96516d90afe74988fc,18729241,1701889487,2023-12-06 19:04:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.009886773304553418,29.7989718152291,2232.96,,,Receive Message,noble1pdm7frxafdr9cm38crw0lgkjr6e2lnzvhuvfq9,dydx1pdm7frxafdr9cm38crw0lgkjr6e2lnzvkxh9cu
0x2855fd692112367cf6f77878425550339eab4233a81808e3c7d40dde1fe036e9,18729321,1701890471,2023-12-06 19:21:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.011189746603246884,33.7261645815364,2232.96,,,Receive Message,noble1fmj24xt8r4qt4sh60yv9e4y8gd508ycka6t67j,dydx1fmj24xt8r4qt4sh60yv9e4y8gd508yckuqskxt
0x358667f35a6d1b48e6b3b6e9afe98bbfa190cf1dc733d8441332659445db96dc,18729434,1701891839,2023-12-06 19:43:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.010857238768636384,32.7239779948026,2232.96,,,Receive Message,noble16mrjtqffn3awme2eczhlpwzj7mnatkelzapp92,dydx16mrjtqffn3awme2eczhlpwzj7mnatkelr86dan
0x1a23f4c93ee0fe1aeb6ee58b77a415e76e1427e22c29a0a6967161015ddba162,18729450,1701892031,2023-12-06 19:47:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.009036875941621812,27.2373607836327,2232.96,,,Receive Message,noble15t9awn6jnxheckur5vc6dqv6pqlpph0hz8kvax,dydx15t9awn6jnxheckur5vc6dqv6pqlpph0hradq9l
0xaba54d543d73f8b23481e97165e27fd4b93bedb272252f23a317c0fa1edff519,18729461,1701892163,2023-12-06 19:49:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.009016666311495051,27.1764484738232,2232.96,,,Receive Message,noble15t9awn6jnxheckur5vc6dqv6pqlpph0hz8kvax,dydx15t9awn6jnxheckur5vc6dqv6pqlpph0hradq9l
0xa49d37a33f59bb81a78700ba636e45b47b59f9e2ae8dea8634f1dd958a9776d9,18729542,1701893147,2023-12-06 20:05:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.010723501719338187,32.3208913213322,2232.96,,,Receive Message,noble16mrjtqffn3awme2eczhlpwzj7mnatkelzapp92,dydx16mrjtqffn3awme2eczhlpwzj7mnatkelr86dan
0xa29b2386f8ec1ddfe96c7781a5f6484aec70a464b2e08bc099cc2f44f5bd913a,18729701,1701895079,2023-12-06 20:37:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00832915006132986,25.1042580098475,2232.96,,,Receive Message,noble1jcprsxccsjnnehzhn3k8gcj869yrk8uwcmr9lx,dydx1jcprsxccsjnnehzhn3k8gcj869yrk8uwepcf8l
0xcd2524931e82d1aaea57323eaf76d1cb9a963617105e60b2a0f2648d5a26ba11,18730130,1701900275,2023-12-06 22:04:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00883993892216079,26.6437878846171,2232.96,,,Receive Message,noble1fmj24xt8r4qt4sh60yv9e4y8gd508ycka6t67j,dydx1fmj24xt8r4qt4sh60yv9e4y8gd508yckuqskxt
0x3d96622ae4f5e6255737e3590aa2be728893730b529ead677cfb0b2732c42bcd,18732953,1701934403,2023-12-07 07:33:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005425474914560996,16.3525114901518,2356.77,,,Receive Message,noble1rrg56p37jjduqp88p6858htxs32wmqqreqt4g7,dydx1rrg56p37jjduqp88p6858htxs32wmqqrc6ses8
0x1dd05dbb17d8bb87dee81431bf3bd1ebff2ba9bf8953de0fbbb2e9424e508221,18733003,1701935003,2023-12-07 07:43:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005277311275834623,15.9059427302091,2356.77,,,Receive Message,noble1rrg56p37jjduqp88p6858htxs32wmqqreqt4g7,dydx1rrg56p37jjduqp88p6858htxs32wmqqrc6ses8
0x9562e038f854ab0809646b9aaa7fb26124692f761842b4eb82305d65c769678d,18733191,1701937283,2023-12-07 08:21:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00585815761806968,17.6566275338416,2356.77,,,Receive Message,noble1us9zn0w44mu62v0998mcc3jppqfyza2e3jjsay,dydx1us9zn0w44mu62v0998mcc3jppqfyza2esgfu9a
0xb0655e4361be06d53eb2f4c6c9b69619ed11dc737c3b33bfce2a638353067ed2,18733263,1701938147,2023-12-07 08:35:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00579471291018042,17.4654036629203,2356.77,,,Receive Message,noble1q442zg75xjpxam9595tj6d265uf5asr6knresl,dydx1q442zg75xjpxam9595tj6d265uf5asr6hfc4gx
0xc50419330b20151a64ffb6a5ed51fa5e41cc212a44acf1622ddbc945aad05ec7,18733280,1701938351,2023-12-07 08:39:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00485763459136408,14.641027139772,2356.77,,,Receive Message,noble184r9xhk0xuju9f9efkee3jqqrtn37a5pwdstgg,dydx184r9xhk0xuju9f9efkee3jqqrtn37a5p0ht8s3
0x8a6eaeca95a393b58a979b8abbf1a930b773dcf4bb388182930cc45b4c8b55e3,18733292,1701938495,2023-12-07 08:41:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005370356776417974,16.1863841001088,2356.77,,,Receive Message,noble14dc0n48h4dzam8saf2q9jx7sr3jhh4jzw4hxgl,dydx14dc0n48h4dzam8saf2q9jx7sr3jhh4jz00v2sx
0x2b00803b11d1b473cedba56ac4e440dde51d195bcb391078a66e0d36693849d2,18733312,1701938747,2023-12-07 08:45:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005533938735337626,16.6794240468305,2356.77,,,Receive Message,noble1v0elyswjkx5l4k38t43588jnm35k8xcv87fjvh,dydx1v0elyswjkx5l4k38t43588jnm35k8xcvxyj75w
0xad4d4012c3b4a31952a8316a3cf1beba958cdd915993ef7c8fa729a7db5ed43c,18733337,1701939059,2023-12-07 08:50:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005320334351752112,16.0356153126763,2356.77,,,Receive Message,noble1nd7yjr3770e9qqe4cj20yjxfjcjt9ga953mah0,dydx1nd7yjr3770e9qqe4cj20yjxfjcjt9ga94tq30k
0x1adc8ace040cbf60e183ae1068de8c59895cda767031ec988ef7885afbedabcd,18733349,1701939203,2023-12-07 08:53:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005031615003875328,15.1654082749637,2356.77,,,Receive Message,noble184r9xhk0xuju9f9efkee3jqqrtn37a5pwdstgg,dydx184r9xhk0xuju9f9efkee3jqqrtn37a5p0ht8s3
0xfabe1e06b6272de53ad6d0150210d6b3cf5a594014a06b4236bc8e7d7f66689b,18733356,1701939287,2023-12-07 08:54:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005570272620948474,16.7889352493132,2356.77,,,Receive Message,noble1wfe4andxwkvtcvdjkstewmuzcvflwkxnmgkm5k,dydx1wfe4andxwkvtcvdjkstewmuzcvflwkxn6jdhv0
0x35676f94749590fb1f7ebd9d0a980fded579c3e22c543bcee74394f74a0de856,18733364,1701939383,2023-12-07 08:56:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.004753943152755804,14.3284986573858,2356.77,,,Receive Message,noble184r9xhk0xuju9f9efkee3jqqrtn37a5pwdstgg,dydx184r9xhk0xuju9f9efkee3jqqrtn37a5p0ht8s3
0x45556e457f6a3358ade402be32adc4a239b05a33d00399739c0d67ecea8bf4b2,18733365,1701939395,2023-12-07 08:56:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00539166985016115,16.2506222154377,2356.77,,,Receive Message,noble1j2jl7zvu9fxj8m202hm7lqjjyv5cm2fvaju0hs,dydx1j2jl7zvu9fxj8m202hm7lqjjyv5cm2fvug8r0f
0x607bd2f01bc15610f5d2617739c6c33e9de16fa3524b3fb2ae9239656dd90e91,18733378,1701939551,2023-12-07 08:59:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005180172078314464,15.6131628595789,2356.77,,,Receive Message,noble1m4njhslshu4f2ef6apj60g2q76qlmdwrdu0u4h,dydx1m4njhslshu4f2ef6apj60g2q76qlmdwrvx5sdw
0x880a3d168145f7e6dee899fa6b5f02a7fbe0b9a21408edb4fa19256879219173,18733380,1701939587,2023-12-07 08:59:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005206420245013173,15.6922754634145,2356.77,,,Receive Message,noble184r9xhk0xuju9f9efkee3jqqrtn37a5pwdstgg,dydx184r9xhk0xuju9f9efkee3jqqrtn37a5p0ht8s3
0xaeb0c2dd1bf1046f6b4b4f8ba2c12c420add292ca8bbbf90395b25d91c57e282,18733391,1701939719,2023-12-07 09:01:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005843085822428448,17.6112007803718,2356.77,,,Receive Message,noble19rltdxj4fvdpeq9wy66yt9cc6wjzvhfpqvps8c,dydx19rltdxj4fvdpeq9wy66yt9cc6wjzvhfppk6ulp
0x38d66bbd8ac4e0116a72d984e84013fa1822e6e462c975184cb10f1323af86fc,18733391,1701939719,2023-12-07 09:01:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005844260035324736,17.6147398861977,2356.77,,,Receive Message,noble184r9xhk0xuju9f9efkee3jqqrtn37a5pwdstgg,dydx184r9xhk0xuju9f9efkee3jqqrtn37a5p0ht8s3
0xfa9f95ffb51a897a5b2706ce226ce422fb3532a0439b93dd1156e3601afbd1e6,18733405,1701939887,2023-12-07 09:04:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.004870257244930174,14.6790721202993,2356.77,,,Receive Message,noble12ay8c7v5gwzhffgww5pvsakumajeyx6dylr4jq,dydx12ay8c7v5gwzhffgww5pvsakumajeyx6d99ce2e
0xc197a8a2e610401dd2446d17a5b4a3819f37aa4a10895d7dff1677d1940b1c2e,18733413,1701939983,2023-12-07 09:06:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005874993380564946,17.7073709257077,2356.77,,,Receive Message,noble184r9xhk0xuju9f9efkee3jqqrtn37a5pwdstgg,dydx184r9xhk0xuju9f9efkee3jqqrtn37a5p0ht8s3
0xce187a03eac4d1a2d8ffaa40a36be96afb061f96f09352ccabe010f2c6d3b997,18733523,1701941327,2023-12-07 09:28:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.009087960972321018,27.39133229113,2356.77,,,Receive Message,noble1teval5wckkjz2k3wdyx8q6xu5vkplz74rsynhw,dydx1teval5wckkjz2k3wdyx8q6xu5vkplz74z2ll0h
0xae947bb0f41ce0416925e40074d4beeb733b28afd0aa24ad6fc18656c9ca51ef,18733535,1701941471,2023-12-07 09:31:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.009039024404334822,27.2438363017678,2356.77,,,Receive Message,noble1x2nf09fhrvvuqxj6acgalnplal7jgwtaynwh92,dydx1x2nf09fhrvvuqxj6acgalnplal7jgwta9f4man
